file_id,path,filename,extension,mime,size,modified,parent_folders,logical_project,drawing_number,revision,classification,validation_role,local_copy,sha256,hash_source,verified,duplicate_status
1-aV3ZKXDrhosLnct-MnsusfS3-dVvLLK,"Drawings/Style of drawings/7/V50-1-1923 - Plan 10, Del 23, Värme & Sanitäranlägg-.pdf","V50-1-1923 - Plan 10, Del 23, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,146163,2026-02-13T11:50:50Z,Style of drawings/7,Style of drawings,V-50-1-1923,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1J-3eCDdkTKzqU_1y_w6H4pYUArjQ9Lq1,"Drawings/Style of drawings/7/V50-1-1144 - Plan 02, Del 44, Värme & Sanitäranlägg-.pdf","V50-1-1144 - Plan 02, Del 44, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,200420,2026-02-13T11:48:38Z,Style of drawings/7,Style of drawings,V-50-1-1144,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1vb-e2anF6wLEAKTp1ojhXhcd4OgCI62c,"Drawings/Style of drawings/7/V53-1-1122 - Plan 02, Del 22, Spillvattenanläggning.pdf","V53-1-1122 - Plan 02, Del 22, Spillvattenanläggning.pdf",pdf,application/pdf,147798,2026-02-13T11:48:46Z,Style of drawings/7,Style of drawings,V-53-1-1122,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1vy2Fnk6mc09z49uuW7ZQmQ0rGjhV7zOB,"Drawings/Style of drawings/7/V50-1-1444 - Plan 05, Del 44, Värme & Sanitäranlägg-.pdf","V50-1-1444 - Plan 05, Del 44, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,171242,2026-02-13T11:49:32Z,Style of drawings/7,Style of drawings,V-50-1-1444,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
142kFKA91rzKJ30-6pduITgJ-TuGlasnb,"Drawings/Style of drawings/7/V50-1-1324 - Plan 04, Del 24, Värme & Sanitäranlägg-.pdf","V50-1-1324 - Plan 04, Del 24, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,194756,2026-02-13T11:49:14Z,Style of drawings/7,Style of drawings,V-50-1-1324,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1WBPWKJwvIFO23wAzmPbKWHJlV2J3k6Ut,"Drawings/Style of drawings/7/V53-1-1244 - Plan 03, Del 44, Spillvattenanläggning.pdf","V53-1-1244 - Plan 03, Del 44, Spillvattenanläggning.pdf",pdf,application/pdf,138611,2026-02-13T11:49:06Z,Style of drawings/7,Style of drawings,V-53-1-1244,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1ACAgdE6xurpZCK6KwN0NKi93trjeZtG3,"Drawings/Style of drawings/7/V50-1-1024 - Plan 01, Del 24, Värme & Sanitäranlägg-.pdf","V50-1-1024 - Plan 01, Del 24, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,189402,2026-02-13T11:48:10Z,Style of drawings/7,Style of drawings,V-50-1-1024,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
13vg9PjZI4iKa8NPR9R7iMxhn2s1WDgsv,"Drawings/Style of drawings/7/V53-1-1823 - Plan 09, Del 23, Spillvattenanläggning.pdf","V53-1-1823 - Plan 09, Del 23, Spillvattenanläggning.pdf",pdf,application/pdf,130894,2026-02-13T11:50:42Z,Style of drawings/7,Style of drawings,V-53-1-1823,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1Da-X03PQ5THlgHK6_fmHjpGYdDhxYfEf,"Drawings/Style of drawings/7/V50-1-0923 - Plan B1, Del 23, Värme & Sanitäranlägg-.pdf","V50-1-0923 - Plan B1, Del 23, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,161920,2026-02-13T11:47:48Z,Style of drawings/7,Style of drawings,V-50-1-0923,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1kMlfrrSpLY4s1Xv3W9vJOieBM40alPYX,"Drawings/Style of drawings/7/V53-1-1022 - Plan 01, Del 22, Spillvattenanläggning.pdf","V53-1-1022 - Plan 01, Del 22, Spillvattenanläggning.pdf",pdf,application/pdf,136413,2026-02-13T11:48:18Z,Style of drawings/7,Style of drawings,V-53-1-1022,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1ffqzaILVMuSxlf8oPk5uXm3b33wPpFNE,"Drawings/Style of drawings/7/V50-1-0812 - Plan B2, Del 12, Värme & Sanitäranlägg-.pdf","V50-1-0812 - Plan B2, Del 12, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,201828,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-50-1-0812,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
18w2dBUCa5QBMI6T7-UgS6u1uiu4GoV56,"Drawings/Style of drawings/7/V53-1-1924 - Plan 10, Del 24, Spillvattenanläggning.pdf","V53-1-1924 - Plan 10, Del 24, Spillvattenanläggning.pdf",pdf,application/pdf,193270,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-53-1-1924,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1yuRxkVSBWG9gclc3HMiq4qE_XBqO2Hxs,"Drawings/Style of drawings/7/V53-1-1632 - Plan 07, Del 32, Spillvattenanläggning.pdf","V53-1-1632 - Plan 07, Del 32, Spillvattenanläggning.pdf",pdf,application/pdf,249713,2026-02-13T11:50:10Z,Style of drawings/7,Style of drawings,V-53-1-1632,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1y-VSu-qrKlox6J9MTMwHCcIbF_Kod3Fj,"Drawings/Style of drawings/7/V53-1-1544 - Plan 06, Del 44, Spillvattenanläggning.pdf","V53-1-1544 - Plan 06, Del 44, Spillvattenanläggning.pdf",pdf,application/pdf,146784,2026-02-13T11:49:56Z,Style of drawings/7,Style of drawings,V-53-1-1544,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1OQXrTazhkKfbTKCWed2hOkiAq0xyPzM3,"Drawings/Style of drawings/7/V50-1-1243 - Plan 03, Del 43, Värme & Sanitäranlägg-.pdf","V50-1-1243 - Plan 03, Del 43, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,267647,2026-02-13T11:49:00Z,Style of drawings/7,Style of drawings,V-50-1-1243,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
16wMrjDONi_8Obx3OTshFDRgjQ34-LB_x,"Drawings/Style of drawings/7/V53-1-1724 - Plan 08, Del 24, Spillvattenanläggning.pdf","V53-1-1724 - Plan 08, Del 24, Spillvattenanläggning.pdf",pdf,application/pdf,169500,2026-02-13T11:50:26Z,Style of drawings/7,Style of drawings,V-53-1-1724,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
18vgVjmnCPwkWOJ_vi32hnEMedWonir2T,"Drawings/Style of drawings/7/V53-1-1444 - Plan 05, Del 44, Spillvattenanläggning.pdf","V53-1-1444 - Plan 05, Del 44, Spillvattenanläggning.pdf",pdf,application/pdf,142275,2026-02-13T11:49:40Z,Style of drawings/7,Style of drawings,V-53-1-1444,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1Pz-GIZJA2nFjnOrUMDEtuFFMfmWY9IpP,"Drawings/Style of drawings/7/V53-1-0942 - Plan B1, Del 42, Spillvattenanläggning.pdf","V53-1-0942 - Plan B1, Del 42, Spillvattenanläggning.pdf",pdf,application/pdf,148056,2026-02-13T11:47:58Z,Style of drawings/7,Style of drawings,V-53-1-0942,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1A7uHEwMnZJ9GWb--YxhXLPvBEdaG39-I,"Drawings/Style of drawings/7/V50-1-0941 - Plan B1, Del 41, Värme & Sanitäranlägg-.pdf","V50-1-0941 - Plan B1, Del 41, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,131994,2026-02-13T11:47:48Z,Style of drawings/7,Style of drawings,V-50-1-0941,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
19q2op40nsKbtpioJCFsEhn0lffVL-8gy,"Drawings/Style of drawings/7/V53-1-0913 - Plan B1, Del 13, Spillvattenanläggning.pdf","V53-1-0913 - Plan B1, Del 13, Spillvattenanläggning.pdf",pdf,application/pdf,131697,2026-02-13T11:47:58Z,Style of drawings/7,Style of drawings,V-53-1-0913,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1-0VYvJdvVz-eVoxD-_qdaNLkMA1FZy7A,"Drawings/Style of drawings/7/V50-1-1722 - Plan 08, Del 22, Värme & Sanitäranlägg-.pdf","V50-1-1722 - Plan 08, Del 22, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,167765,2026-02-13T11:50:16Z,Style of drawings/7,Style of drawings,V-50-1-1722,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
13-Ey6--q2LVE_JW_lUwy_jPhC0BcfmZu,"Drawings/Style of drawings/7/V53-1-1332 - Plan 04, Del 32, Spillvattenanläggning.pdf","V53-1-1332 - Plan 04, Del 32, Spillvattenanläggning.pdf",pdf,application/pdf,189208,2026-02-13T11:49:22Z,Style of drawings/7,Style of drawings,V-53-1-1332,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1zdZ1TLRLfDFH_hsn5AdrBVJHkjRiCKbp,"Drawings/Style of drawings/7/V53-1-0834 - Plan B2, Del 34, Spillvattenanläggning, ÖG.pdf","V53-1-0834 - Plan B2, Del 34, Spillvattenanläggning, ÖG.pdf",pdf,application/pdf,103726,2026-02-13T11:47:26Z,Style of drawings/7,Style of drawings,V-53-1-0834,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
13DID5cAi5EkAgrqZwkxljIViOak5I2uq,"Drawings/Style of drawings/7/V53-1-1622 - Plan 07, Del 22, Spillvattenanläggning.pdf","V53-1-1622 - Plan 07, Del 22, Spillvattenanläggning.pdf",pdf,application/pdf,141053,2026-02-13T11:50:10Z,Style of drawings/7,Style of drawings,V-53-1-1622,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1D6V3HNBpfKCxohqGY-QG23gE2QU53UtQ,"Drawings/Style of drawings/7/V53-1-1322 - Plan 04, Del 22, Spillvattenanläggning.pdf","V53-1-1322 - Plan 04, Del 22, Spillvattenanläggning.pdf",pdf,application/pdf,140604,2026-02-13T11:49:22Z,Style of drawings/7,Style of drawings,V-53-1-1322,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
183A_ZI0DTjOTdou0xuMaerUQ0uGDhXpY,"Drawings/Style of drawings/7/V53-1-0821 - Plan B2, Del 21, Spillvattenanläggning, ÖG.pdf","V53-1-0821 - Plan B2, Del 21, Spillvattenanläggning, ÖG.pdf",pdf,application/pdf,126802,2026-02-13T11:47:26Z,Style of drawings/7,Style of drawings,V-53-1-0821,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1ZJt0ofbN5EOKkcpvAv3uTYEgLJplNAbQ,"Drawings/Style of drawings/7/V50-1-1413 - Plan 05, Del 13, Värme & Sanitäranlägg-.pdf","V50-1-1413 - Plan 05, Del 13, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,186397,2026-02-13T11:49:32Z,Style of drawings/7,Style of drawings,V-50-1-1413,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1PpcTs3biJL1g7sk7sB0D4BGtuBtofMfB,"Drawings/Style of drawings/7/V50-1-1824 - Plan 09, Del 24, Värme & Sanitäranlägg-.pdf","V50-1-1824 - Plan 09, Del 24, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,198097,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-50-1-1824,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1zAFt9wcmKpYHPuI4yWv9D5eOPEIPgl_v,"Drawings/Style of drawings/7/V50-1-0814 - Plan B2, Del 14, Värme & Sanitäranlägg-.pdf","V50-1-0814 - Plan B2, Del 14, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,202362,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-50-1-0814,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1EXWOHeO1bmhWy5eoOHoNFtv_jqCkDuao,"Drawings/Style of drawings/7/V50-1-1623 - Plan 07, Del 23, Värme & Sanitäranlägg-.pdf","V50-1-1623 - Plan 07, Del 23, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,285859,2026-02-13T11:50:04Z,Style of drawings/7,Style of drawings,V-50-1-1623,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1BCdzPmAZzAkfndVPZIPag28wDribw6cc,"Drawings/Style of drawings/7/V53-1-1634 - Plan 07, Del 34, Spillvattenanläggning.pdf","V53-1-1634 - Plan 07, Del 34, Spillvattenanläggning.pdf",pdf,application/pdf,204866,2026-02-13T11:50:10Z,Style of drawings/7,Style of drawings,V-53-1-1634,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1HhGx1QJWV6ZN_idmBnpjuE3d60-GZe3z,"Drawings/Style of drawings/7/V50-1-1724 - Plan 08, Del 24, Värme & Sanitäranlägg-.pdf","V50-1-1724 - Plan 08, Del 24, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,222181,2026-02-13T11:50:16Z,Style of drawings/7,Style of drawings,V-50-1-1724,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1qeRbb7lllz03NCHF2PQNg9MG73JWTX2Q,"Drawings/Style of drawings/7/V53-1-1542 - Plan 06, Del 42, Spillvattenanläggning.pdf","V53-1-1542 - Plan 06, Del 42, Spillvattenanläggning.pdf",pdf,application/pdf,202749,2026-02-13T11:49:56Z,Style of drawings/7,Style of drawings,V-53-1-1542,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1JFlSXDw4rtj25RA0LX1VMzkyhLt5x_KG,"Drawings/Style of drawings/7/V50-1-1113 - Plan 02, Del 13, Värme & Sanitäranlägg-.pdf","V50-1-1113 - Plan 02, Del 13, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,202277,2026-02-13T11:48:38Z,Style of drawings/7,Style of drawings,V-50-1-1113,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1uTAsOxfh-qJWzTkfV_9yXCzbv40kNX78,"Drawings/Style of drawings/7/V53-1-1442 - Plan 05, Del 42, Spillvattenanläggning.pdf","V53-1-1442 - Plan 05, Del 42, Spillvattenanläggning.pdf",pdf,application/pdf,203890,2026-02-13T11:49:40Z,Style of drawings/7,Style of drawings,V-53-1-1442,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1QTLgx6oSTr64z7yvwDsCztw8D-jubaV8,"Drawings/Style of drawings/7/V53-1-1624 - Plan 07, Del 24, Spillvattenanläggning.pdf","V53-1-1624 - Plan 07, Del 24, Spillvattenanläggning.pdf",pdf,application/pdf,188568,2026-02-13T11:50:10Z,Style of drawings/7,Style of drawings,V-53-1-1624,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1WvI0U_iqbYC318uohR9DfSOcM4lL-fEx,"Drawings/Style of drawings/7/V53-1-1324 - Plan 04, Del 24, Spillvattenanläggning.pdf","V53-1-1324 - Plan 04, Del 24, Spillvattenanläggning.pdf",pdf,application/pdf,155130,2026-02-13T11:49:22Z,Style of drawings/7,Style of drawings,V-53-1-1324,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1ama0wFUnps_DSiRWI38Z-195X1iQqE-9,"Drawings/Style of drawings/7/V53-1-2021 - Plan 11, Del 21, Spillvattenanläggning.pdf","V53-1-2021 - Plan 11, Del 21, Spillvattenanläggning.pdf",pdf,application/pdf,128629,2026-02-13T11:51:12Z,Style of drawings/7,Style of drawings,V-53-1-2021,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1098iktSaIqi-j3oGx82Xt5WhMLWwV1T6,"Drawings/Style of drawings/7/V53-1-0944 - Plan B1, Del 44, Spillvattenanläggning.pdf","V53-1-0944 - Plan B1, Del 44, Spillvattenanläggning.pdf",pdf,application/pdf,100995,2026-02-13T11:47:58Z,Style of drawings/7,Style of drawings,V-53-1-0944,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1qZAccOny9tZ1S5zh_AZZD3vRSmUoK0tt,"Drawings/Style of drawings/7/V50-1-1511 - Plan 06, Del 11, Värme & Sanitäranlägg-.pdf","V50-1-1511 - Plan 06, Del 11, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,156545,2026-02-13T11:49:50Z,Style of drawings/7,Style of drawings,V-50-1-1511,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1dPrwpLc1jvcuKJ_m9tLStLmk7jueIZ6-,"Drawings/Style of drawings/7/V53-1-1722 - Plan 08, Del 22, Spillvattenanläggning.pdf","V53-1-1722 - Plan 08, Del 22, Spillvattenanläggning.pdf",pdf,application/pdf,135122,2026-02-13T11:50:26Z,Style of drawings/7,Style of drawings,V-53-1-1722,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1xvIfxU1BC_mbMdmGt9EFfRn2XKIc1RJP,"Drawings/Style of drawings/7/V50-1-1221 - Plan 03, Del 21, Värme & Sanitäranlägg-.pdf","V50-1-1221 - Plan 03, Del 21, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,298175,2026-02-13T11:49:00Z,Style of drawings/7,Style of drawings,V-50-1-1221,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1LKmvvD-T8OJ7npp8JixEAIKZqnTr2Ell,"Drawings/Style of drawings/7/V50-1-1442 - Plan 05, Del 42, Värme & Sanitäranlägg-.pdf","V50-1-1442 - Plan 05, Del 42, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,270236,2026-02-13T11:49:32Z,Style of drawings/7,Style of drawings,V-50-1-1442,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1CwG50-2hEm46qA6SkZK1ou1yVCrrmcqV,"Drawings/Style of drawings/7/V50-1-1142 - Plan 02, Del 42, Värme & Sanitäranlägg-.pdf","V50-1-1142 - Plan 02, Del 42, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,331431,2026-02-13T11:48:38Z,Style of drawings/7,Style of drawings,V-50-1-1142,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1IA5vl32WTqaSkWQDCY7Za6jDnIncWvJg,Drawings/Other drawings (different format)/Fyrtornet 2/Futurecalc test,Futurecalc test,,application/vnd.google-apps.folder,0,2026-09-10T22:02:15.086Z,Other drawings (different format)/Fyrtornet 2,Other drawings (different format),,,FOLDER,,,,ej hämtad,,0_VERSIONS_BY_SIZE
1UZOR_EkuW6fdIr0-WsJZstrYChKzvGwB,Drawings/Other drawings (different format)/Fyrens förskola/W-50-2-110.pdf,W-50-2-110.pdf,pdf,application/pdf,4815104,2026-08-29T11:06:46Z,Other drawings (different format)/Fyrens förskola,Other drawings (different format),W-50-2-0110,,OTHER_FORMAT_PDF,,,,ej hämtad,,UNIQUE
1mlPZBYAtbQXWWVdnYhmKz_2Jk8reZb4i,Drawings/Other drawings (different format)/Fyrens förskola/12. RITNINGAR.zip,12. RITNINGAR.zip,zip,application/zip,85492017,2026-08-29T11:02:40Z,Other drawings (different format)/Fyrens förskola,Other drawings (different format),,,OTHER,,,,ej hämtad,,UNIQUE
1q3aIgg8U3vRfYk94hvLgqi6lc04dEoDl,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-53-1-00 RIVNING.pdf,V-53-1-00 RIVNING.pdf,pdf,application/pdf,2892646,2026-08-29T11:37:02Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/V-53-1-00 RIVNING.pdf,056367713b0d1a6d29a12e17fa400a19adb7564624857a46fa5fec9f37e70140,"lokal kopia, samma namn och storlek",UNREADABLE,UNIQUE
1uZ02VIf_-xAuLm0l8ktPgpQnPwrGkT9h,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-50-1-02 RIVNING.pdf,V-50-1-02 RIVNING.pdf,pdf,application/pdf,1555542,2026-08-29T11:37:02Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/V-50-1-02 RIVNING.pdf,cbe4c56a1a3ea729dc2b2012db2fb9fcaa14e9b0acc2bc57adeeba81c3b78d9a,"lokal kopia, samma namn och storlek",UNREADABLE,UNIQUE
13zPfchxyd4UKG1oN3B-q3xTHgIPIsnhD,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-57.1-01-BÖP.pdf,V-57.1-01-BÖP.pdf,pdf,application/pdf,199748,2026-08-29T11:37:02Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/V-57.1-01-BÖP.pdf,b861b0c4f39c9a174ec9eac19ebfd8f54bbf5627052c0e437f4566441ca4dc6c,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS,UNIQUE
1W8r2UZkyWTD76G3cZ4fC02_VnQc61jyw,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-50-1-020.pdf,V-50-1-020.pdf,pdf,application/pdf,396529,2026-08-29T11:37:02Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),V-50-1-0020,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/V-50-1-020.pdf,dc48da56c42fe928497f2a0522ff35abbfb77b5e139f1f30aebb1ed61b261667,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS ID_NOT_IN_SHEET_TEXT,UNIQUE
1rJCjaiGgs9HWiXu6bTIYYg8YDaLCLXpA,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-53-1-020.pdf,V-53-1-020.pdf,pdf,application/pdf,346667,2026-08-29T11:37:02Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),V-53-1-0020,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/V-53-1-020.pdf,673f8b8cfa2a1331c598a2a15f7cdf5e852ca07feb7566c58f63b159dfa4b9f5,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS ID_NOT_IN_SHEET_TEXT,UNIQUE
1zpQqrDNoCNzK4F_TP2qtX_NN240zq23W,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/11.4 Teknisk beskrivning VVS.pdf,11.4 Teknisk beskrivning VVS.pdf,pdf,application/pdf,6909000,2026-08-29T11:34:58Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/11.4 Teknisk beskrivning VVS.pdf,2173df36a7338cbf2a248630c5b273cdaf96eec50a6cc7eb75500a53923e3696,"lokal kopia, samma namn och storlek",ANNOTATED(151) ENGINE_STRIPS_ANNOTS,UNIQUE
1fTb6gNCloLC7-MG7R9rN1fakFHxeoDGT,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-57.1-02.pdf,V-57.1-02.pdf,pdf,application/pdf,448511,2026-08-29T11:37:02Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/V-57.1-02.pdf,f50e31f45cb7898be001a37b0e64648b376e02e5fd56502864528dc86fec7ddf,"lokal kopia, samma namn och storlek",ANNOTATED(1) ENGINE_STRIPS_ANNOTS,UNIQUE
1254Zk5_SzFZG64mAw72Sn79nKpjN-snQ,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-50-1-01 RIVNING.pdf,V-50-1-01 RIVNING.pdf,pdf,application/pdf,306289,2026-08-29T11:37:02Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/V-50-1-01 RIVNING.pdf,fd1ee9ee2b7fab0f89754f247de9ee696a9f1991b1bf120e1059fd62342b0468,"lokal kopia, samma namn och storlek",ANNOTATED(22) ENGINE_STRIPS_ANNOTS,UNIQUE
1SvXzlOVCLUclkSIj31jqgMDSR9IDuq1G,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-57.1-02-BÖP.pdf,V-57.1-02-BÖP.pdf,pdf,application/pdf,234337,2026-08-29T11:37:02Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/V-57.1-02-BÖP.pdf,d3887f430a48916482f56380a50615be80f390f4565728f424632a481fa463fa,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS,UNIQUE
1f745L1p4ntH-1kFIHVcu8Ciw7bRFKzEZ,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-57.1-01.pdf,V-57.1-01.pdf,pdf,application/pdf,351784,2026-08-29T11:37:02Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/V-57.1-01.pdf,ce5ec7e1676ec24817b9cc8c1ffe99ef04ba7529af6208ca9e9941fdc7c6f5ff,"lokal kopia, samma namn och storlek",ANNOTATED(1) ENGINE_STRIPS_ANNOTS,UNIQUE
1XND-Ttt0tCN2GkAVHUURuaMO4FCN_Is1,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-57.8-001.pdf,V-57.8-001.pdf,pdf,application/pdf,205538,2026-08-29T11:37:02Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/V-57.8-001.pdf,b77e727a5af0e41074cf2d8659a39d006369b901bee5b10c99b281e3613c3a51,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,2_VERSIONS_BY_SIZE
1WAQSMVfC35DfzfosOkLSdD6AlHDNhJho,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-57.1-03.pdf,V-57.1-03.pdf,pdf,application/pdf,227190,2026-08-29T11:37:02Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/V-57.1-03.pdf,e6c2732e026dc8220b223900ce9ab4ada1ccf5f12acade0eb03f4dcb7f8c07e0,"lokal kopia, samma namn och storlek",ANNOTATED(1) ENGINE_STRIPS_ANNOTS,UNIQUE
1cgMNJVVo_Fgw0uOGlF6HkuDa_j09aKc2,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-57.1-01-DEM.pdf,V-57.1-01-DEM.pdf,pdf,application/pdf,254803,2026-08-29T11:37:02Z,Other drawings (different format)/TOFTASKOLAN HUS B,Other drawings (different format),,,OTHER_FORMAT_PDF,DEVELOPMENT,styles/TOFTASKOLAN HUS B/V-57.1-01-DEM.pdf,efcf7e8058641afa4846d39abed7e545ca56cfa589854aca3d9c8a1e6a04ca2b,"lokal kopia, samma namn och storlek",UNREADABLE,UNIQUE
