DRAWING_ID,CLEAN_PDF,MARKED_PDF,FACIT_XLSX,BLUEBEAM_XML,CVAT,OTHER_REFERENCE,REVISION,EXPOSURE,STATUS,VALIDATION_SET,CONTENT_CHECK
V-50-1-B0212,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0212.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0214,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0214.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0222,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0222.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0223,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0223.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0312,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0312.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0314,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0314.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0322,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0322.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0323,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0323.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0412,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0412.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0414,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0414.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0422,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0422.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0423,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0423.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0512,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0512.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0514,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0514.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-1-B0522,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-1-B0522.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-2-A0001,,,,,,Drawings/Style of drawings/12/V-50-2-A0001.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-2-A0002,,,,,,Drawings/Style of drawings/12/V-50-2-A0002.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-2-A0003,,,,,,Drawings/Style of drawings/12/V-50-2-A0003.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-6-A0001,,,,,,Drawings/Style of drawings/12/V-50-6-A0001.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-6-A0002,,,,,,Drawings/Style of drawings/12/V-50-6-A0002.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-6-A0101,,,,,,Drawings/Style of drawings/12/V-50-6-A0101.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-6-A0102,,,,,,Drawings/Style of drawings/12/V-50-6-A0102.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-6-A0201,,,,,,Drawings/Style of drawings/12/V-50-6-A0201.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-6-A0202,,,,,,Drawings/Style of drawings/12/V-50-6-A0202.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-6-A0301,,,,,,Drawings/Style of drawings/12/V-50-6-A0301.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-6-A0302,,,,,,Drawings/Style of drawings/12/V-50-6-A0302.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-6-A0401,,,,,,Drawings/Style of drawings/12/V-50-6-A0401.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-6-A0402,,,,,,Drawings/Style of drawings/12/V-50-6-A0402.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-50-6-B0112,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0112.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0114,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0114.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0122,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0122.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0123,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0123.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0212,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0212.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0214,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0214.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0222,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0222.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0223,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0223.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0312,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0312.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0314,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0314.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0322,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0322.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0412,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0412.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0414,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0414.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-6-B0422,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-6-B0422.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-8-0001,,,,,,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-50-8-001.pdf; Drawings/Style of drawings/12/V-50-8-001.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-8-A0001,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-8-A0001.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-50-8-B0001,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-50-8-B0001.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-500-1-0010,,,,,,Drawings/Other drawings (different format)/SJÄLVSTYRELSEGÅRDEN/V-500-1-010-100.pdf; Drawings/Other drawings (different format)/SJÄLVSTYRELSEGÅRDEN/V-500-1-010-110.pdf; Drawings/Other drawings (different format)/SJÄLVSTYRELSEGÅRDEN/V-500-1-010-130.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-52-1-A0122,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-52-1-A0122.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-52-1-A0123,,,,,,Drawings/Other drawings (different format)/Rundstickan/V-52-1-A0123.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-520-1-0010,,,,,,Drawings/Other drawings (different format)/SJÄLVSTYRELSEGÅRDEN/V-520-1-010-100.pdf; Drawings/Other drawings (different format)/SJÄLVSTYRELSEGÅRDEN/V-520-1-010-110.pdf; Drawings/Other drawings (different format)/SJÄLVSTYRELSEGÅRDEN/V-520-1-010-130.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-0010,,,,,,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-53-1-010 HT.pdf; Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-53-1-010.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-0020,,,,,,Drawings/Other drawings (different format)/TOFTASKOLAN HUS B/V-53-1-020.pdf,,DEVELOPMENT,UNPAIRED,DEVELOPMENT,NOT_A_PAIR
V-53-1-0811,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0811 - Plan B2, Del 11, Spillvattenanläggning, ÖG.pdf; Drawings/Style of drawings/7/V53-1-0811 - Plan B2, Del 11, Spillvattenanläggning, ÖG.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0812,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0812 - Plan B2, Del 12, Spillvattenanläggning, ÖG.pdf; Drawings/Style of drawings/7/V53-1-0812 - Plan B2, Del 12, Spillvattenanläggning, ÖG.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0814,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0814 - Plan B2, Del 14, Spillvattenanläggning, ÖG.pdf; Drawings/Style of drawings/7/V53-1-0814 - Plan B2, Del 14, Spillvattenanläggning, ÖG.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0821,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0821 - Plan B2, Del 21, Spillvattenanläggning, ÖG.pdf; Drawings/Style of drawings/7/V53-1-0821 - Plan B2, Del 21, Spillvattenanläggning, ÖG.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0823,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0823 - Plan B2, Del 23, Spillvattenanläggning, ÖG.pdf; Drawings/Style of drawings/7/V53-1-0823 - Plan B2, Del 23, Spillvattenanläggning, ÖG.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0824,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0824 - Plan B2, Del 24, Spillvattenanläggning, ÖG.pdf; Drawings/Style of drawings/7/V53-1-0824 - Plan B2, Del 24, Spillvattenanläggning, ÖG.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0832,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0832 - Plan B2, Del 32, Spillvattenanläggning, ÖG.pdf; Drawings/Style of drawings/7/V53-1-0832 - Plan B2, Del 32, Spillvattenanläggning, ÖG.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0834,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0834 - Plan B2, Del 34, Spillvattenanläggning, ÖG.pdf; Drawings/Style of drawings/7/V53-1-0834 - Plan B2, Del 34, Spillvattenanläggning, ÖG.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0841,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0841 - Plan B2, Del 41, Spillvattenanläggning, ÖG.pdf; Drawings/Style of drawings/7/V53-1-0841 - Plan B2, Del 41, Spillvattenanläggning, ÖG.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0842,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0842 - Plan B2, Del 42, Spillvattenanläggning, ÖG.pdf; Drawings/Style of drawings/7/V53-1-0842 - Plan B2, Del 42, Spillvattenanläggning, ÖG.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0843,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0843 - Plan B2, Del 43, Spillvattenanläggning, ÖG.pdf; Drawings/Style of drawings/7/V53-1-0843 - Plan B2, Del 43, Spillvattenanläggning, ÖG.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0844,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0844 - Plan B2, Del 44, Spillvattenanläggning, ÖG.pdf; Drawings/Style of drawings/7/V53-1-0844 - Plan B2, Del 44, Spillvattenanläggning, ÖG.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0911,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0911 - Plan B1, Del 11, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0911 - Plan B1, Del 11, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0912,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0912 - Plan B1, Del 12, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0912 - Plan B1, Del 12, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0913,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0913 - Plan B1, Del 13, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0913 - Plan B1, Del 13, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0914,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0914 - Plan B1, Del 14, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0914 - Plan B1, Del 14, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0921,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0921 - Plan B1, Del 21, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0921 - Plan B1, Del 21, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0922,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0922 - Plan B1, Del 22, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0922 - Plan B1, Del 22, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0923,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0923 - Plan B1, Del 23, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0923 - Plan B1, Del 23, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0924,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0924 - Plan B1, Del 24, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0924 - Plan B1, Del 24, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0932,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0932 - Plan B1, Del 32, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0932 - Plan B1, Del 32, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0934,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0934 - Plan B1, Del 34, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0934 - Plan B1, Del 34, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0941,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0941 - Plan B1, Del 41, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0941 - Plan B1, Del 41, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0942,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0942 - Plan B1, Del 42, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0942 - Plan B1, Del 42, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0943,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0943 - Plan B1, Del 43, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0943 - Plan B1, Del 43, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-0944,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-0944 - Plan B1, Del 44, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-0944 - Plan B1, Del 44, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1012,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1012 - Plan 01, Del 12, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1012 - Plan 01, Del 12, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1014,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1014 - Plan 01, Del 14, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1014 - Plan 01, Del 14, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1021,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1021 - Plan 01, Del 21, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1021 - Plan 01, Del 21, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1022,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1022 - Plan 01, Del 22, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1022 - Plan 01, Del 22, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1023,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1023 - Plan 01, Del 23, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1023 - Plan 01, Del 23, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1024,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1024 - Plan 01, Del 24, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1024 - Plan 01, Del 24, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1032,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1032 - Plan 01, Del 32, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1032 - Plan 01, Del 32, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1034,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1034 - Plan 01, Del 34, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1034 - Plan 01, Del 34, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1041,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1041 - Plan 01, Del 41, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1041 - Plan 01, Del 41, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1042,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1042 - Plan 01, Del 42, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1042 - Plan 01, Del 42, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1043,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1043 - Plan 01, Del 43, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1043 - Plan 01, Del 43, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1044,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1044 - Plan 01, Del 44, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1044 - Plan 01, Del 44, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1112,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1112 - Plan 02, Del 12, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1112 - Plan 02, Del 12, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1114,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1114 - Plan 02, Del 14, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1114 - Plan 02, Del 14, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1121,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1121 - Plan 02, Del 21, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1121 - Plan 02, Del 21, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1122,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1122 - Plan 02, Del 22, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1122 - Plan 02, Del 22, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1123,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1123 - Plan 02, Del 23, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1123 - Plan 02, Del 23, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1124,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1124 - Plan 02, Del 24, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1124 - Plan 02, Del 24, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1132,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1132 - Plan 02, Del 32, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1132 - Plan 02, Del 32, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1134,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1134 - Plan 02, Del 34, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1134 - Plan 02, Del 34, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1141,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1141 - Plan 02, Del 41, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1141 - Plan 02, Del 41, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1142,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1142 - Plan 02, Del 42, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1142 - Plan 02, Del 42, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1143,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1143 - Plan 02, Del 43, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1143 - Plan 02, Del 43, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1144,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1144 - Plan 02, Del 44, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1144 - Plan 02, Del 44, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1212,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1212 - Plan 03, Del 12, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1212 - Plan 03, Del 12, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1214,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1214 - Plan 03, Del 12, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1214 - Plan 03, Del 12, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1221,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1221 - Plan 03, Del 21, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1221 - Plan 03, Del 21, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1222,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1222 - Plan 03, Del 22, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1222 - Plan 03, Del 22, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1223,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1223 - Plan 03, Del 23, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1223 - Plan 03, Del 23, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1232,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1232 - Plan 03, Del 32, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1232 - Plan 03, Del 32, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
V-53-1-1241,,,,,,"Drawings/Other drawings (different format)/Axis/V53-1-1241 - Plan 03, Del 41, Spillvattenanläggning.pdf; Drawings/Style of drawings/7/V53-1-1241 - Plan 03, Del 41, Spillvattenanläggning.pdf",,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
